indicator_id,region_id,date,value
ZATT,17272,2020-01-31,1575615.0
ZATT,32390,2020-01-31,495840.0
ZATT,42608,2020-01-31,251430.0
ZATT,13631,2020-01-31,221338.0
ZATT,37174,2020-01-31,569145.0
ZATT,397310,2020-01-31,395043.0
ZATT,25521,2020-01-31,177445.0
ZATT,27836,2020-01-31,476063.0
ZATT,13560,2020-01-31,392441.0
ZATT,37757,2020-01-31,323387.0
ZATT,26336,2020-01-31,336071.0
ZATT,44170,2020-01-31,557679.0
ZATT,39210,2020-01-31,600400.0
ZATT,32081,2020-01-31,193655.0
ZATT,5382,2020-01-31,472896.0
ZATT,47837,2020-01-31,448027.0
ZATT,44750,2020-01-31,568748.0
ZATT,19223,2020-01-31,313919.0
ZATT,4271,2020-01-31,318339.0
ZATT,397859,2020-01-31,374248.0
ZATT,39748,2020-01-31,3916741.0
ZATT,4976,2020-01-31,192733.0
ZATT,37662,2020-01-31,514504.0
ZATT,11561,2020-01-31,174944.0
ZATT,13691,2020-01-31,1356433.0
ZATT,31546,2020-01-31,349935.0
ZATT,39760,2020-01-31,459491.0
ZATT,6456,2020-01-31,160537.0
ZATT,36718,2020-01-31,371486.0
ZATT,56619,2020-01-31,247017.0
ZATT,20860,2020-01-31,238672.0
ZATT,26052,2020-01-31,143197.0
ZATT,55142,2020-01-31,341051.0
ZATT,38695,2020-01-31,389947.0
ZATT,26188,2020-01-31,277837.0
ZATT,21014,2020-01-31,370468.0
ZATT,12413,2020-01-31,209860.0
ZATT,43575,2020-01-31,268410.0
ZATT,25566,2020-01-31,519236.0
ZATT,12363,2020-01-31,217296.0
ZATT,10301,2020-01-31,375125.0
ZATT,25206,2020-01-31,242471.0
ZATT,16899,2020-01-31,202288.0
ZATT,7045,2020-01-31,429318.0
ZATT,23680,2020-01-31,727897.0
ZATT,6251,2020-01-31,685842.0
ZATT,46780,2020-01-31,461167.0
ZATT,34033,2020-01-31,242222.0
ZATT,3319,2020-01-31,346799.0
ZATT,16567,2020-01-31,302108.0
ZATT,18320,2020-01-31,296071.0
ZATT,39405,2020-01-31,375093.0
ZATT,31645,2020-01-31,539965.0
ZATT,46904,2020-01-31,272094.0
ZATT,27376,2020-01-31,277838.0
ZATT,47021,2020-01-31,703770.0
ZATT,9255,2020-01-31,565586.0
ZATT,30338,2020-01-31,396416.0
ZATT,27398,2020-01-31,400450.0
ZATT,17087,2020-01-31,469882.0
ZATT,39885,2020-01-31,344032.0
ZATT,40059,2020-01-31,459468.0
ZATT,39306,2020-01-31,539516.0
ZATT,192065,2020-01-31,237491.0
ZATT,53166,2020-01-31,526916.0
ZATT,11340,2020-01-31,295219.0
ZATT,30651,2020-01-31,314631.0
ZATT,37063,2020-01-31,942758.0
ZATT,18942,2020-01-31,217915.0
ZATT,47956,2020-01-31,577594.0
ZATT,15592,2020-01-31,645576.0
ZATT,56162,2020-01-31,213297.0
ZATT,11959,2020-01-31,279395.0
ZATT,10772,2020-01-31,398052.0
ZATT,217168,2020-01-31,133385.0
ZATT,31419,2020-01-31,547242.0
ZATT,33821,2020-01-31,511470.0
ZATT,25879,2020-01-31,354709.0
ZATT,45299,2020-01-31,204500.0
ZATT,40207,2020-01-31,298614.0
ZATT,37601,2020-01-31,501911.0
ZATT,398406,2020-01-31,654960.0
ZATT,33189,2020-01-31,214753.0
ZATT,44081,2020-01-31,389994.0
ZATT,41130,2020-01-31,247909.0
ZATT,47876,2020-01-31,260673.0
ZATT,19458,2020-01-31,287704.0
ZATT,54053,2020-01-31,1842407.0
ZATT,25090,2020-01-31,187686.0
ZATT,38999,2020-01-31,356123.0
ZATT,39916,2020-01-31,358974.0
ZATT,46704,2020-01-31,392423.0
ZATT,46316,2020-01-31,388473.0
ZATT,21272,2020-01-31,314303.0
ZATT,20656,2020-01-31,255172.0
ZATT,50721,2020-01-31,486754.0
ZATT,44633,2020-01-31,265153.0
ZATT,8283,2020-01-31,410834.0
ZATT,51302,2020-01-31,296227.0
ZATT,12186,2020-01-31,417258.0
ZATT,11594,2020-01-31,549864.0
ZATT,44042,2020-01-31,364300.0
ZATT,19212,2020-01-31,522096.0
ZATT,39839,2020-01-31,973649.0
ZATT,53154,2020-01-31,335457.0
ZATT,28510,2020-01-31,611262.0
ZATT,41001,2020-01-31,415136.0
ZATT,10625,2020-01-31,294523.0
ZATT,12087,2020-01-31,160940.0
ZATT,41755,2020-01-31,231033.0
ZATT,3820,2020-01-31,217767.0
ZATT,19655,2020-01-31,272084.0
ZATT,26779,2020-01-31,545325.0
ZATT,23789,2020-01-31,274554.0
ZATT,14606,2020-01-31,199711.0
ZATT,28017,2020-01-31,1176451.0
ZATT,41621,2020-01-31,462947.0
ZATT,395772,2020-01-31,905692.0
ZATT,52785,2020-01-31,157090.0
ZATT,396850,2020-01-31,379519.0
ZATT,37370,2020-01-31,346132.0
ZATT,38350,2020-01-31,244766.0
ZATT,21355,2020-01-31,647497.0
ZATT,46588,2020-01-31,507253.0
ZATT,18928,2020-01-31,223700.0
ZATT,18375,2020-01-31,1945580.0
ZATT,17163,2020-01-31,451884.0
ZATT,5586,2020-01-31,369474.0
ZATT,396136,2020-01-31,586297.0
ZATT,33178,2020-01-31,776344.0
ZATT,19728,2020-01-31,659912.0
ZATT,13181,2020-01-31,357102.0
ZATT,53642,2020-01-31,335293.0
ZATT,41535,2020-01-31,581309.0
ZATT,34718,2020-01-31,348015.0
ZATT,5033,2020-01-31,366450.0
ZATT,54185,2020-01-31,139807.0
ZATT,27771,2020-01-31,81966.0
ZATT,33492,2020-01-31,172725.0
ZATT,19328,2020-01-31,202439.0
ZATT,12158,2020-01-31,157011.0
ZATT,51617,2020-01-31,1583943.0
ZATT,54320,2020-01-31,597897.0
ZATT,24658,2020-01-31,204229.0
ZATT,31277,2020-01-31,248104.0
ZATT,31501,2020-01-31,264797.0
ZATT,36029,2020-01-31,279569.0
ZATT,32703,2020-01-31,284880.0
ZATT,13110,2020-01-31,216106.0
ZATT,11828,2020-01-31,240634.0
ZATT,52321,2020-01-31,281812.0
ZATT,43354,2020-01-31,679954.0
ZATT,39769,2020-01-31,232583.0
ZATT,18883,2020-01-31,854435.0
ZATT,33308,2020-01-31,328959.0
ZATT,32927,2020-01-31,495562.0
ZATT,6381,2020-01-31,180449.0
ZATT,19811,2020-01-31,1281548.0
ZATT,13750,2020-01-31,227524.0
ZATT,24872,2020-01-31,600478.0
ZATT,51370,2020-01-31,512119.0
ZATT,10806,2020-01-31,91232.0
ZATT,40718,2020-01-31,299627.0
ZATT,33330,2020-01-31,612625.0
ZATT,34288,2020-01-31,242542.0
ZATT,16807,2020-01-31,254729.0
ZATT,396716,2020-01-31,511216.0
ZATT,18389,2020-01-31,391008.0
ZATT,47443,2020-01-31,256303.0
ZATT,23858,2020-01-31,334337.0
ZATT,22517,2020-01-31,349749.0
ZATT,19911,2020-01-31,347153.0
ZATT,17931,2020-01-31,917226.0
ZATT,8154,2020-01-31,597985.0
ZATT,50797,2020-01-31,407642.0
ZATT,396859,2020-01-31,620954.0
ZATT,39084,2020-01-31,311418.0
ZATT,54675,2020-01-31,199707.0
ZATT,11177,2020-01-31,235865.0
ZATT,43999,2020-01-31,685621.0
ZATT,45991,2020-01-31,331545.0
ZATT,4592,2020-01-31,495781.0
ZATT,23912,2020-01-31,233207.0
ZATT,45645,2020-01-31,252840.0
ZATT,32459,2020-01-31,264342.0
ZATT,3340,2020-01-31,234249.0
ZATT,38955,2020-01-31,210021.0
ZATT,26213,2020-01-31,393078.0
ZATT,52133,2020-01-31,501014.0
ZATT,19355,2020-01-31,429950.0
ZATT,13579,2020-01-31,450810.0
ZATT,31636,2020-01-31,623997.0
ZATT,12852,2020-01-31,206461.0
ZATT,15805,2020-01-31,116342.0
ZATT,6819,2020-01-31,669941.0
ZATT,40554,2020-01-31,257194.0
ZATT,11922,2020-01-31,804968.0
ZATT,38794,2020-01-31,261800.0
ZATT,26215,2020-01-31,306283.0
ZATT,18647,2020-01-31,190867.0
ZATT,25974,2020-01-31,869823.0
ZATT,51117,2020-01-31,664678.0
ZATT,55315,2020-01-31,220303.0
ZATT,4375,2020-01-31,295699.0
ZATT,6568,2020-01-31,412915.0
ZATT,32789,2020-01-31,467587.0
ZATT,13613,2020-01-31,308888.0
ZATT,399079,2020-01-31,331643.0
ZATT,124275,2020-01-31,255218.0
ZATT,44738,2020-01-31,221283.0
ZATT,23050,2020-01-31,466908.0
ZATT,30908,2020-01-31,901083.0
ZATT,30187,2020-01-31,1310610.0
ZATT,30241,2020-01-31,228854.0
ZATT,15135,2020-01-31,591617.0
ZATT,30450,2020-01-31,666246.0
ZATT,25347,2020-01-31,872322.0
ZATT,46666,2020-01-31,323866.0
ZATT,32431,2020-01-31,371853.0
ZATT,11491,2020-01-31,849782.0
ZATT,54606,2020-01-31,252376.0
ZATT,24505,2020-01-31,229437.0
ZATT,54414,2020-01-31,670052.0
ZATT,25732,2020-01-31,194485.0
ZATT,12985,2020-01-31,224179.0
ZATT,26329,2020-01-31,491319.0
ZATT,46218,2020-01-31,335400.0
ZATT,44500,2020-01-31,293604.0
ZATT,6008,2020-01-31,294054.0
ZATT,41298,2020-01-31,340824.0
ZATT,15007,2020-01-31,429051.0
ZATT,16040,2020-01-31,542726.0
ZATT,15924,2020-01-31,563029.0
ZATT,51954,2020-01-31,219843.0
ZATT,25482,2020-01-31,322022.0
ZATT,52952,2020-01-31,211807.0
ZATT,52353,2020-01-31,266501.0
ZATT,55064,2020-01-31,162248.0
ZATT,53267,2020-01-31,433940.0
ZATT,23942,2020-01-31,244708.0
ZATT,23146,2020-01-31,392966.0
ZATT,37362,2020-01-31,362990.0
ZATT,33840,2020-01-31,1447275.0
ZATT,15120,2020-01-31,424601.0
ZATT,47746,2020-01-31,1607159.0
ZATT,6746,2020-01-31,311871.0
ZATT,5051,2020-01-31,267212.0
ZATT,8201,2020-01-31,322498.0
ZATT,57132,2020-01-31,485946.0
ZATT,26256,2020-01-31,329501.0
ZATT,49000,2020-01-31,249643.0
ZATT,3731,2020-01-31,180849.0
ZATT,56265,2020-01-31,823940.0
ZATT,20335,2020-01-31,149568.0
ZATT,20139,2020-01-31,209376.0
ZATT,53780,2020-01-31,323185.0
ZATT,48424,2020-01-31,1661657.0
ZATT,8375,2020-01-31,174179.0
ZATT,41752,2020-01-31,289111.0
ZATT,10669,2020-01-31,135077.0
ZATT,55100,2020-01-31,351098.0
ZATT,33716,2020-01-31,390986.0
ZATT,30399,2020-01-31,520886.0
ZATT,26965,2020-01-31,601057.0
ZATT,26716,2020-01-31,465857.0
ZATT,29212,2020-01-31,191187.0
ZATT,19956,2020-01-31,211149.0
ZATT,43969,2020-01-31,259057.0
ZATT,31912,2020-01-31,264483.0
ZATT,47144,2020-01-31,573513.0
ZATT,6120,2020-01-31,834329.0
ZATT,14111,2020-01-31,959012.0
ZATT,9826,2020-01-31,230394.0
ZATT,40645,2020-01-31,374646.0
ZATT,45340,2020-01-31,385865.0
ZATT,48523,2020-01-31,246418.0
ZATT,27445,2020-01-31,198024.0
ZATT,22924,2020-01-31,156706.0
ZATT,17546,2020-01-31,443384.0
ZATT,46091,2020-01-31,280254.0
ZATT,56072,2020-01-31,315017.0
ZATT,16908,2020-01-31,278902.0
ZATT,14192,2020-01-31,286726.0
ZATT,29044,2020-01-31,377440.0
ZATT,397699,2020-01-31,883697.0
ZATT,21469,2020-01-31,377155.0
ZATT,37844,2020-01-31,560903.0
ZATT,13776,2020-01-31,445665.0
ZATT,33967,2020-01-31,265598.0
ZATT,43755,2020-01-31,272998.0
ZATT,47334,2020-01-31,497334.0
ZATT,28079,2020-01-31,357900.0
ZATT,32105,2020-01-31,360318.0
ZATT,51567,2020-01-31,359208.0
ZATT,27253,2020-01-31,303123.0
ZATT,10662,2020-01-31,293031.0
ZATT,50889,2020-01-31,596320.0
ZATT,40981,2020-01-31,335537.0
ZATT,4140,2020-01-31,389281.0
ZATT,54387,2020-01-31,182498.0
ZATT,42802,2020-01-31,343296.0
ZATT,32619,2020-01-31,322518.0
ZATT,54801,2020-01-31,431367.0
ZATT,24961,2020-01-31,234341.0
ZATT,19100,2020-01-31,2872723.0
ZATT,7279,2020-01-31,273801.0
ZATT,7304,2020-01-31,202529.0
ZATT,13062,2020-01-31,339012.0
ZATT,6856,2020-01-31,382245.0
ZATT,34268,2020-01-31,278622.0
ZATT,20265,2020-01-31,455750.0
ZATT,12849,2020-01-31,209726.0
ZATT,8509,2020-01-31,496209.0
ZATT,12446,2020-01-31,689760.0
ZATT,38842,2020-01-31,204447.0
ZATT,10389,2020-01-31,9085978.0
ZATT,7540,2020-01-31,714449.0
ZATT,53925,2020-01-31,1019935.0
ZATT,50027,2020-01-31,422263.0
ZATT,42925,2020-01-31,572070.0
ZATT,51652,2020-01-31,593714.0
ZATT,26240,2020-01-31,465882.0
ZATT,31684,2020-01-31,131471.0
ZATT,53969,2020-01-31,227605.0
ZATT,19230,2020-01-31,345761.0
ZATT,31694,2020-01-31,253652.0
ZATT,5751,2020-01-31,432234.0
ZATT,51273,2020-01-31,524169.0
ZATT,19848,2020-01-31,187721.0
ZATT,5019,2020-01-31,336992.0
ZATT,12868,2020-01-31,669739.0
ZATT,23704,2020-01-31,271630.0
ZATT,40761,2020-01-31,207150.0
ZATT,32156,2020-01-31,454197.0
ZATT,54058,2020-01-31,462532.0
ZATT,52951,2020-01-31,351262.0
ZATT,47555,2020-01-31,230061.0
ZATT,9602,2020-01-31,466575.0
ZATT,19177,2020-01-31,3503982.0
ZATT,41579,2020-01-31,825775.0
ZATT,11015,2020-01-31,441717.0
ZATT,51873,2020-01-31,199411.0
ZATT,40754,2020-01-31,373621.0
ZATT,37306,2020-01-31,97753.0
ZATT,22337,2020-01-31,343920.0
ZATT,396858,2020-01-31,461659.0
ZATT,20425,2020-01-31,494600.0
ZATT,396832,2020-01-31,398205.0
ZATT,17686,2020-01-31,1883430.0
ZATT,33639,2020-01-31,387124.0
ZATT,14501,2020-01-31,257510.0
ZATT,20074,2020-01-31,451768.0
ZATT,47677,2020-01-31,673997.0
ZATT,20172,2020-01-31,280027.0
ZATT,46194,2020-01-31,760754.0
ZATT,8713,2020-01-31,385920.0
ZATT,37836,2020-01-31,212569.0
ZATT,12033,2020-01-31,284818.0
ZATT,4204,2020-01-31,550864.0
ZATT,24831,2020-01-31,546792.0
ZATT,16684,2020-01-31,269443.0
ZATT,124550,2020-01-31,350188.0
ZATT,55043,2020-01-31,275241.0
ZATT,33836,2020-01-31,795770.0
ZATT,40176,2020-01-31,440671.0
ZATT,56207,2020-01-31,397714.0
ZATT,41184,2020-01-31,422163.0
ZATT,39308,2020-01-31,831869.0
ZATT,53924,2020-01-31,505003.0
ZATT,8332,2020-01-31,181657.0
ZATT,53562,2020-01-31,331002.0
ZATT,11179,2020-01-31,693153.0
ZATT,24464,2020-01-31,806547.0
ZATT,49496,2020-01-31,214891.0
ZATT,31537,2020-01-31,536682.0
ZATT,51211,2020-01-31,256684.0
ZATT,32814,2020-01-31,142002.0
ZATT,43697,2020-01-31,530661.0
ZATT,41014,2020-01-31,442400.0
ZATT,395669,2020-01-31,387666.0
ZATT,11278,2020-01-31,241638.0
ZATT,19716,2020-01-31,626639.0
ZATT,50849,2020-01-31,324528.0
ZATT,39635,2020-01-31,119509.0
ZATT,54666,2020-01-31,381528.0
ZATT,24568,2020-01-31,356255.0
ZATT,18225,2020-01-31,116945.0
ZATT,57277,2020-01-31,305766.0
ZATT,12817,2020-01-31,437571.0
ZATT,46178,2020-01-31,710415.0
ZATT,39511,2020-01-31,3749956.0
ZATT,13398,2020-01-31,160601.0
ZATT,4439,2020-01-31,387506.0
ZATT,19005,2020-01-31,1611308.0
ZATT,40036,2020-01-31,326823.0
ZATT,11523,2020-01-31,247036.0
ZATT,12105,2020-01-31,235137.0
ZATT,18227,2020-01-31,617029.0
ZATT,47502,2020-01-31,325277.0
ZATT,46509,2020-01-31,704206.0
ZATT,17527,2020-01-31,192289.0
ZATT,56396,2020-01-31,296323.0
ZATT,31623,2020-01-31,1973253.0
ZATT,55153,2020-01-31,169153.0
ZATT,43098,2020-01-31,309283.0
ZATT,119842,2020-01-31,566571.0
ZATT,55625,2020-01-31,677542.0
ZATT,36921,2020-01-31,616682.0
ZATT,43267,2020-01-31,187125.0
ZATT,14825,2020-01-31,694732.0
ZATT,55490,2020-01-31,372128.0
ZATT,27181,2020-01-31,469264.0
ZATT,51269,2020-01-31,221372.0
ZATT,4660,2020-01-31,517701.0
ZATT,6791,2020-01-31,538130.0
ZATT,4621,2020-01-31,317932.0
ZATT,7668,2020-01-31,185810.0
ZATT,13578,2020-01-31,156107.0
ZATT,12729,2020-01-31,294812.0
ZATT,14495,2020-01-31,267740.0
ZATT,29211,2020-01-31,447128.0
ZATT,18359,2020-01-31,105660.0
ZATT,13650,2020-01-31,458219.0
ZATT,11246,2020-01-31,127215.0
ZATT,3629,2020-01-31,253238.0
ZATT,3528,2020-01-31,230334.0
ZATT,52160,2020-01-31,237816.0
ZATT,21351,2020-01-31,196415.0
ZATT,32440,2020-01-31,259135.0
ZATT,26492,2020-01-31,537744.0
ZATT,37663,2020-01-31,322170.0
ZATT,18226,2020-01-31,351735.0
ZATT,25261,2020-01-31,293321.0
ZATT,8653,2020-01-31,383080.0
ZATT,54056,2020-01-31,320518.0
ZATT,11141,2020-01-31,247556.0
ZATT,13034,2020-01-31,273447.0
ZATT,55145,2020-01-31,449799.0
ZATT,35469,2020-01-31,484496.0
ZATT,5860,2020-01-31,202378.0
ZATT,10201,2020-01-31,181445.0
ZATT,55107,2020-01-31,345281.0
ZATT,30331,2020-01-31,541039.0
ZATT,40069,2020-01-31,300048.0
ZATT,12614,2020-01-31,396213.0
ZATT,20468,2020-01-31,235076.0
ZATT,51663,2020-01-31,240471.0
ZATT,48682,2020-01-31,316562.0
ZATT,40446,2020-01-31,601884.0
ZATT,55428,2020-01-31,502634.0
ZATT,397752,2020-01-31,313738.0
ZATT,49259,2020-01-31,288475.0
ZATT,125912,2020-01-31,413439.0
ZATT,37206,2020-01-31,715384.0
ZATT,23690,2020-01-31,289510.0
ZATT,118914,2020-01-31,573673.0
ZATT,11011,2020-01-31,364922.0
ZATT,44906,2020-01-31,247475.0
ZATT,26082,2020-01-31,489093.0
ZATT,48099,2020-01-31,578978.0
ZATT,18881,2020-01-31,234847.0
ZATT,26434,2020-01-31,492353.0
ZATT,44429,2020-01-31,240160.0
ZATT,33874,2020-01-31,3353872.0
ZATT,26438,2020-01-31,191793.0
ZATT,37499,2020-01-31,431620.0
ZATT,10132,2020-01-31,414401.0
ZATT,56956,2020-01-31,225813.0
ZATT,57317,2020-01-31,510995.0
ZATT,38541,2020-01-31,299833.0
ZATT,33155,2020-01-31,397973.0
ZATT,9768,2020-01-31,183770.0
ZATT,4324,2020-01-31,261720.0
ZATT,46803,2020-01-31,214984.0
ZATT,47440,2020-01-31,245503.0
ZATT,10835,2020-01-31,520727.0
ZATT,53581,2020-01-31,379069.0
ZATT,38598,2020-01-31,626330.0
ZATT,395489,2020-01-31,1188973.0
ZATT,54364,2020-01-31,182357.0
ZATT,44411,2020-01-31,705246.0
ZATT,16269,2020-01-31,298417.0
ZATT,50635,2020-01-31,272776.0
ZATT,22489,2020-01-31,385920.0
ZATT,7518,2020-01-31,526335.0
ZATT,35891,2020-01-31,264142.0
ZATT,52735,2020-01-31,382659.0
ZATT,40387,2020-01-31,229211.0
ZATT,396536,2020-01-31,310722.0
ZATT,12909,2020-01-31,186801.0
ZATT,21536,2020-01-31,194185.0
ZATT,32727,2020-01-31,149275.0
ZATT,43775,2020-01-31,204947.0
ZATT,46405,2020-01-31,665688.0
ZATT,24877,2020-01-31,253668.0
ZATT,29105,2020-01-31,290688.0
ZATT,16997,2020-01-31,134226.0
ZATT,42213,2020-01-31,449058.0
ZATT,26310,2020-01-31,567693.0
ZATT,43839,2020-01-31,265927.0
ZATT,14382,2020-01-31,610849.0
ZATT,24809,2020-01-31,422086.0
ZATT,126604,2020-01-31,285215.0
ZATT,17235,2020-01-31,3045098.0
ZATT,49547,2020-01-31,232092.0
ZATT,57124,2020-01-31,402550.0
ZATT,5082,2020-01-31,205576.0
ZATT,19445,2020-01-31,405550.0
ZATT,34650,2020-01-31,613154.0
ZATT,45094,2020-01-31,343887.0
ZATT,26200,2020-01-31,275975.0
ZATT,10721,2020-01-31,248026.0
ZATT,27011,2020-01-31,675224.0
ZATT,31264,2020-01-31,482301.0
ZATT,36557,2020-01-31,454146.0
ZATT,24828,2020-01-31,260586.0
ZATT,396484,2020-01-31,411084.0
ZATT,37609,2020-01-31,249023.0
ZATT,46339,2020-01-31,205253.0
ZATT,21281,2020-01-31,388963.0
ZATT,35860,2020-01-31,227835.0
ZATT,38225,2020-01-31,451423.0
ZATT,39923,2020-01-31,224928.0
ZATT,22400,2020-01-31,286041.0
ZATT,7116,2020-01-31,143464.0
ZATT,397326,2020-01-31,235290.0
ZATT,51410,2020-01-31,309192.0
ZATT,12313,2020-01-31,264800.0
ZATT,34254,2020-01-31,285183.0
ZATT,28595,2020-01-31,250995.0
ZATT,32963,2020-01-31,165601.0
ZATT,29215,2020-01-31,317673.0
ZATT,4815,2020-01-31,138474.0
ZATT,43815,2020-01-31,354580.0
ZATT,19434,2020-01-31,1159734.0
ZATT,55253,2020-01-31,387836.0
ZATT,240237,2020-01-31,576617.0
ZATT,4560,2020-01-31,484125.0
ZATT,4826,2020-01-31,329647.0
ZATT,5317,2020-01-31,132341.0
ZATT,27896,2020-01-31,1077360.0
ZATT,32538,2020-01-31,228360.0
ZATT,50967,2020-01-31,231507.0
ZATT,21128,2020-01-31,798635.0
ZATT,34613,2020-01-31,320570.0
ZATT,40899,2020-01-31,213587.0
ZATT,40070,2020-01-31,326941.0
ZATT,13005,2020-01-31,720625.0
ZATT,50547,2020-01-31,571976.0
ZATT,396727,2020-01-31,529452.0
ZATT,29459,2020-01-31,552678.0
ZATT,42335,2020-01-31,247721.0
ZATT,53676,2020-01-31,264760.0
ZATT,53733,2020-01-31,339592.0
ZATT,24372,2020-01-31,536641.0
ZATT,25458,2020-01-31,1201832.0
ZATT,34636,2020-01-31,1027887.0
ZATT,19933,2020-01-31,283096.0
ZATT,49477,2020-01-31,187945.0
ZATT,33039,2020-01-31,1484363.0
ZATT,37918,2020-01-31,268401.0
ZATT,32157,2020-01-31,205122.0
ZATT,51723,2020-01-31,179339.0
ZATT,12568,2020-01-31,237783.0
ZATT,46076,2020-01-31,258678.0
ZATT,55683,2020-01-31,183058.0
ZATT,55487,2020-01-31,142487.0
ZATT,48449,2020-01-31,444806.0
ZATT,13549,2020-01-31,291850.0
ZATT,7765,2020-01-31,587325.0
ZATT,17818,2020-01-31,282835.0
ZATT,34749,2020-01-31,795014.0
ZATT,36121,2020-01-31,428264.0
ZATT,10115,2020-01-31,464114.0
ZATT,4484,2020-01-31,638457.0
ZATT,18286,2020-01-31,214414.0
ZATT,397018,2020-01-31,389119.0
ZATT,33935,2020-01-31,292698.0
ZATT,398437,2020-01-31,319176.0
ZATT,56428,2020-01-31,900358.0
ZATT,6177,2020-01-31,511251.0
ZATT,20430,2020-01-31,222088.0
ZATT,397855,2020-01-31,310520.0
ZATT,36906,2020-01-31,416761.0
ZATT,17469,2020-01-31,337368.0
ZATT,14527,2020-01-31,168816.0
ZATT,43646,2020-01-31,337900.0
ZATT,8878,2020-01-31,293499.0
ZATT,6916,2020-01-31,2363728.0
ZATT,399185,2020-01-31,140598.0
ZATT,8641,2020-01-31,337522.0
ZATT,26241,2020-01-31,190958.0
ZATT,48463,2020-01-31,258441.0
ZATT,398053,2020-01-31,324844.0
ZATT,26343,2020-01-31,154700.0
ZATT,44598,2020-01-31,248326.0
ZATT,45976,2020-01-31,213098.0
ZATT,47783,2020-01-31,1084113.0
ZATT,23692,2020-01-31,377172.0
ZATT,5624,2020-01-31,292784.0
ZATT,18096,2020-01-31,645145.0
ZATT,25455,2020-01-31,2433942.0
ZATT,33910,2020-01-31,1197538.0
ZATT,396851,2020-01-31,359277.0
ZATT,33960,2020-01-31,172198.0
ZATT,4167,2020-01-31,412526.0
ZATT,4818,2020-01-31,260046.0
ZATT,14657,2020-01-31,362482.0
ZATT,18879,2020-01-31,238346.0
ZATT,10581,2020-01-31,289746.0
ZATT,24926,2020-01-31,406127.0
ZATT,398157,2020-01-31,423750.0
ZATT,6147,2020-01-31,161040.0
ZATT,23805,2020-01-31,316306.0
ZATT,32014,2020-01-31,328419.0
ZATT,13556,2020-01-31,348082.0
ZATT,46432,2020-01-31,193179.0
ZATT,44707,2020-01-31,644094.0
ZATT,36164,2020-01-31,608393.0
ZATT,26158,2020-01-31,291385.0
ZATT,47550,2020-01-31,727153.0
ZATT,19342,2020-01-31,204020.0
ZATT,38060,2020-01-31,497958.0
ZATT,19837,2020-01-31,194491.0
ZATT,16309,2020-01-31,170194.0
ZATT,21122,2020-01-31,420002.0
ZATT,51145,2020-01-31,201262.0
ZATT,23848,2020-01-31,308062.0
ZATT,25253,2020-01-31,292201.0
ZATT,40869,2020-01-31,289912.0
ZATT,24056,2020-01-31,416641.0
ZATT,17236,2020-01-31,181839.0
ZATT,19801,2020-01-31,278906.0
ZATT,34849,2020-01-31,221787.0
ZATT,10762,2020-01-31,472406.0
ZATT,23523,2020-01-31,963564.0
ZATT,32492,2020-01-31,595017.0
ZATT,35486,2020-01-31,205798.0
ZATT,29513,2020-01-31,251353.0
ZATT,6256,2020-01-31,611775.0
ZATT,28517,2020-01-31,164177.0
ZATT,34545,2020-01-31,254622.0
ZATT,237555,2020-01-31,325191.0
ZATT,18758,2020-01-31,325700.0
ZATT,11449,2020-01-31,396346.0
ZATT,11940,2020-01-31,177296.0
ZATT,189314,2020-01-31,406600.0
ZATT,51543,2020-01-31,176285.0
ZATT,9655,2020-01-31,294906.0
ZATT,7053,2020-01-31,634412.0
ZATT,40979,2020-01-31,680764.0
ZATT,18263,2020-01-31,443977.0
ZATT,50944,2020-01-31,204207.0
ZATT,29470,2020-01-31,331076.0
ZATT,4474,2020-01-31,277380.0
ZATT,32700,2020-01-31,210764.0
ZATT,46488,2020-01-31,231660.0
ZATT,23439,2020-01-31,227733.0
ZATT,14882,2020-01-31,262620.0
ZATT,32525,2020-01-31,497017.0
ZATT,42436,2020-01-31,379797.0
ZATT,26168,2020-01-31,520254.0
ZATT,41191,2020-01-31,284442.0
ZATT,55124,2020-01-31,322036.0
ZATT,41610,2020-01-31,2038689.0
ZATT,50553,2020-01-31,281219.0
ZATT,6528,2020-01-31,716130.0
ZATT,46734,2020-01-31,602644.0
ZATT,115107,2020-01-31,327407.0
ZATT,22918,2020-01-31,501185.0
ZATT,13030,2020-01-31,244624.0
ZATT,14972,2020-01-31,265985.0
ZATT,38249,2020-01-31,167319.0
ZATT,54190,2020-01-31,392816.0
ZATT,13974,2020-01-31,413532.0
ZATT,25637,2020-01-31,683000.0
ZATT,12995,2020-01-31,270283.0
ZATT,40109,2020-01-31,267382.0
ZATT,14160,2020-01-31,304496.0
ZATT,13453,2020-01-31,163621.0
ZATT,396640,2020-01-31,219858.0
ZATT,8854,2020-01-31,362304.0
ZATT,15043,2020-01-31,320712.0
ZATT,50637,2020-01-31,296898.0
ZATT,55131,2020-01-31,282940.0
ZATT,20404,2020-01-31,496727.0
ZATT,6057,2020-01-31,436392.0
ZATT,27657,2020-01-31,292041.0
ZATT,17443,2020-01-31,266188.0
ZATT,23477,2020-01-31,507063.0
ZATT,20369,2020-01-31,602942.0
ZATT,10074,2020-01-31,333137.0
ZATT,30411,2020-01-31,416946.0
ZATT,19379,2020-01-31,2384375.0
ZATT,125009,2020-01-31,413033.0
ZATT,18752,2020-01-31,217526.0
ZATT,29737,2020-01-31,705837.0
